Enzyme_Load,Bili_AST_Interaction,Bilirubin_Protein,Alamine_Aminotransferase_log,ALT_Albumin_Ratio,Total_Bilirubin_log,Direct_Bilirubin,Direct_Bilirubin_log,Total_Bilirubin,Bilirubin_Ratio,Aspartate_Aminotransferase_log,Aspartate_Aminotransferase,Alamine_Aminotransferase,Albumin_Protein_Ratio
-0.14149323596849664,-0.042145519550022784,-0.00487061849602593,-0.007438409945488763,-0.04418323131936594,0.007535603618758718,-0.04014998485081083,-0.019375291487568547,0.007535603618758718,-0.03423053563756834,0.0002738737227028431,0.009055867529651705,-0.045660534013626124,-0.07656920763455878
0.17143068065842254,0.04779069511470562,0.05125957504012819,0.039784898820561104,0.06021382562398107,0.08072287544917058,0.11601967227229379,0.11601967227229379,0.09544904174890503,-0.0021303520341775218,0.008585749088694757,0.008585749088694757,0.04342706282145946,0.03683957437916
-0.10918381678873801,-0.02547973907250884,-0.04709763757345707,-0.028556771460313452,0.007081884132686195,-0.012419657014443933,-0.07947311115018153,-0.07947311115018153,-0.048336763538423005,-0.012028756652534039,0.0033236133371352342,0.019663778675265416,-0.042566834663710904,0.044794658415644915
-0.10315004457538919,-0.01584912769556334,-0.007617094489236574,-0.007489584360679186,-0.016414655292624425,-0.020553001100869713,-0.0521926756529657,-0.04339876902391091,-0.023271731755047754,0.0034206062711432113,-0.01379786528752245,-0.01379786528752245,-0.04115870083419714,0.07855098874620059
-0.11825746905869351,-0.05057109492987617,-0.032998358932491055,-0.024144443678332243,-0.02104269860633699,-0.03994894228782672,-0.06314180573217983,-0.06314180573217983,-0.03994894228782672,-0.008267113864059202,-0.016162254045432214,-0.0365318496645526,-0.03953014437669215,0.04817656863163455
0.08917226310189731,0.05179672842633372,0.0566046228657316,0.0355393142348201,0.032021673928744554,0.08795474993552474,0.09565500365469182,0.09193157866333776,0.09177905020082142,-0.018937653991541015,0.01264088882888868,0.014789690429148834,0.03996210674827875,-0.005339775646464631
0.06945172571477493,0.0023172120221385266,-0.02429549723233881,0.03210432408301504,0.0644301158040848,-0.039466016076645474,-0.02123737788881265,-0.02123737788881265,-0.039466016076645474,-0.007654728625367657,-0.031741395242951,-0.031741395242951,0.03584612557381774,-0.02834034156262499
0.076950200086413,-0.032776955794006794,-0.01820803100867431,-0.031948289825575474,-0.005470566484304589,-0.0314613163080766,-0.06643004931358074,-0.06643004931358074,-0.0314613163080766,0.008625955740984759,-0.029855806495298447,-0.029855806495298447,-0.031948289825575474,0.0034722799881183024
-0.11527795007565753,-0.038729925976497756,-0.005352101190099012,-0.019085662934937558,-0.03902886247374041,-0.03792845421251908,-0.05444019297037429,-0.05444019297037429,-0.04133418891201856,0.022276858060436663,-0.002039575910417107,0.03169671683677071,-0.02704504084375796,-0.0712917448767788
-0.11310204089634213,-0.048225136318863326,-0.013051827210771725,-0.031692436148956636,-0.02120745307892891,-0.04193171308956566,0.11658087554343312,0.11658087554343312,-0.04193171308956566,-0.012767288214246539,-0.0012991417411738603,0.011843329762968202,-0.031692436148956636,-0.02852896006495593
0.1631294766057077,0.0553000029286288,-0.031458105792451674,0.027449771837445087,0.0778938291132814,-0.03287100021563288,-0.03942509050421658,-0.03942509050421658,-0.03287100021563288,-0.033263941742807744,0.030485328492471996,0.030485328492471996,0.029042804624028886,0.06088392354069875
0.16021576756378467,0.03919566613088782,0.04797106713655522,-0.003528770685039975,0.05295869834318044,0.07461719813051139,0.09870942675854215,0.09870942675854215,0.07461719813051139,0.002310128024751628,0.0038828116011144034,0.0038828116011144034,0.024632759635624116,0.046085632123722804
0.07763329939097656,0.03318335312577223,-0.02318608842726222,0.01824406987340425,-0.014203606405806458,-0.05047364869906159,-0.06275327602078008,-0.06275327602078008,-0.05047364869906159,0.013112846249298295,-0.0027962715840657657,-0.031179999613193544,0.01824406987340425,-0.011966613434610003
0.19098147355072162,0.025635448162746887,-0.021076926448337304,0.03792224722812672,0.06402397636666629,-0.02613547148855553,-0.052105884083554814,-0.03460444961049731,-0.03004357704484373,0.02821897995821434,0.007649057759595868,0.019927013665303146,0.0588412318577168,0.050121742530386496
0.1605817644279135,0.02385596400265885,-0.011413941470887182,0.027327545471776103,0.054844800623505496,-0.00954747933449558,-0.05128591869720915,-0.02251891638575686,-0.009804235866555358,0.036907127839085,0.0018888837303806091,0.02906858440210079,0.03810121056583591,0.06736498261895461
